"year","category_type","category_value","measure","value"
2014,"purpose","Нормативні та виробничо-практичні видання","title_count",532
2014,"purpose","Офіційні видання","copy_count",308.3
2014,"purpose","Офіційні видання","title_count",744
2014,"purpose","Рекламні видання","copy_count",16
2014,"purpose","Рекламні видання","title_count",80
2014,"territory","Івано-Франківська","copy_count",134.7
2014,"territory","Івано-Франківська","title_count",224
2014,"territory","Автономна Республіка Крим","copy_count",120.2
2014,"territory","Автономна Республіка Крим","title_count",248
2014,"territory","Волинська","copy_count",237.2
2014,"territory","Волинська","title_count",257
2014,"territory","Вінницька","copy_count",128.8
2014,"territory","Вінницька","title_count",352
2014,"territory","Дніпропетровська","copy_count",402.6
2014,"territory","Дніпропетровська","title_count",804
2014,"territory","Донецька","copy_count",2760.1
2014,"territory","Донецька","title_count",1098
2014,"territory","Житомирська","copy_count",58.3
2014,"territory","Житомирська","title_count",149
2014,"territory","Закарпатська","copy_count",160.4
2014,"territory","Закарпатська","title_count",229
2014,"territory","Запорізька","copy_count",122.7
2014,"territory","Запорізька","title_count",385
2014,"territory","Київ","copy_count",20149.9
2014,"territory","Київ","title_count",6381
2014,"territory","Київська","copy_count",56.1
2014,"territory","Київська","title_count",105
2014,"territory","Кіровоградська","copy_count",65
2014,"territory","Кіровоградська","title_count",185
2014,"territory","Луганська","copy_count",101.1
2014,"territory","Луганська","title_count",281
2014,"territory","Львівська","copy_count",1175.4
2014,"territory","Львівська","title_count",1360
2014,"territory","Миколаївська","copy_count",69.3
2014,"territory","Миколаївська","title_count",193
2014,"territory","Одеська","copy_count",234.4
2014,"territory","Одеська","title_count",686
2014,"territory","Полтавська","copy_count",79.6
2014,"territory","Полтавська","title_count",246
2014,"territory","Рівненська","copy_count",113.6
2014,"territory","Рівненська","title_count",206
2014,"territory","Сумська","copy_count",525.6
2014,"territory","Сумська","title_count",487
2014,"territory","Тернопільська","copy_count",3987.1
2014,"territory","Тернопільська","title_count",963
2014,"territory","Харківська","copy_count",23525.7
2014,"territory","Харківська","title_count",5408
2014,"territory","Херсонська","copy_count",80.8
2014,"territory","Херсонська","title_count",290
2014,"territory","Хмельницька","copy_count",308.6
2014,"territory","Хмельницька","title_count",444
2014,"territory","Черкаська","copy_count",225.9
2014,"territory","Черкаська","title_count",469
2014,"territory","Чернівецька","copy_count",148
2014,"territory","Чернівецька","title_count",328
2014,"territory","Чернігівська","copy_count",340.9
2014,"territory","Чернігівська","title_count",266
2014,"theme","Дитяча література","copy_count",4934.5
2014,"theme","Дитяча література","title_count",1809
2014,"theme","Друк у цілому. Книгознавство. Преса. Поліграфія","copy_count",159.2
2014,"theme","Друк у цілому. Книгознавство. Преса. Поліграфія","title_count",209
2014,"theme","Література з освіти і культури","copy_count",26422.8
2014,"theme","Література з освіти і культури","title_count",4963
2014,"theme","Література з фізичної культури і спорту","copy_count",73.2
2014,"theme","Література з фізичної культури і спорту","title_count",146
2014,"theme","Література з філологічних наук","copy_count",406.2
2014,"theme","Література з філологічних наук","title_count",875
2014,"theme","Література універсального змісту","copy_count",2183.2
2014,"theme","Література універсального змісту","title_count",46
2014,"theme","Мистецтво. Мистецтвознавство","copy_count",584.7
2014,"theme","Мистецтво. Мистецтвознавство","title_count",367
2014,"theme","Охорона здоров'я. Медична література","copy_count",1432.1
2014,"theme","Охорона здоров'я. Медична література","title_count",732
2014,"theme","Політична і соціально-економічна література","copy_count",5759.2
2014,"theme","Політична і соціально-економічна література","title_count",5291
2014,"theme","Природничо-наукова література","copy_count",803.4
2014,"theme","Природничо-наукова література","title_count",1315
2014,"theme","Сільськогосподарська література","copy_count",492.5
2014,"theme","Сільськогосподарська література","title_count",508
2014,"theme","Технічна література","copy_count",4889.5
2014,"theme","Технічна література","title_count",2367
2014,"theme","Художня література. Фольклор","copy_count",7171.5
2014,"theme","Художня література. Фольклор","title_count",3416
2014,"total","all_books","copy_count",55312
2014,"total","all_books","title_count",22044
2015,"language","Іврит","copy_count",0
2015,"language","Іврит","title_count",0
2015,"language","Іспанська","copy_count",0
2015,"language","Іспанська","title_count",0
2015,"language","Італійська","copy_count",0
2015,"language","Італійська","title_count",0
2015,"language","Азербайджанська","copy_count",0
2015,"language","Азербайджанська","title_count",0
2015,"language","Англійська","copy_count",0
2015,"language","Англійська","title_count",0
2015,"language","Арабська","copy_count",0
2015,"language","Арабська","title_count",0
2015,"language","Болгарська","copy_count",0
2015,"language","Болгарська","title_count",0
2015,"language","Білоруська","copy_count",0
2015,"language","Білоруська","title_count",0
2015,"language","Вʼєтнамська","copy_count",0
2015,"language","Вʼєтнамська","title_count",0
2015,"language","Гагаузька","copy_count",0
2015,"language","Гагаузька","title_count",0
2015,"language","Грецька","copy_count",0
2015,"language","Грецька","title_count",0
2015,"language","Давньогрецька","copy_count",0
2015,"language","Давньогрецька","title_count",0
2015,"language","Естонська","copy_count",0
2015,"language","Естонська","title_count",0
2015,"language","Китайська","copy_count",0
2015,"language","Китайська","title_count",0
2015,"language","Кримськотатарська","copy_count",0
2015,"language","Кримськотатарська","title_count",0
2015,"language","Кількома мовами народів світу","copy_count",0
2015,"language","Кількома мовами народів світу","title_count",0
2015,"language","Латинська","copy_count",0
2015,"language","Латинська","title_count",0
2015,"language","Литовська","copy_count",0
2015,"language","Литовська","title_count",0
2015,"language","Молдавська","copy_count",0
2015,"language","Молдавська","title_count",0
2015,"language","Новогрецька","copy_count",0
2015,"language","Новогрецька","title_count",0
2015,"language","Німецька","copy_count",0
2015,"language","Німецька","title_count",0
2015,"language","Польська","copy_count",0
2015,"language","Польська","title_count",0
2015,"language","Португальська","copy_count",0
2015,"language","Португальська","title_count",0
2015,"language","Ромська","copy_count",0
2015,"language","Ромська","title_count",0
2015,"language","Російська","copy_count",11064.1
2015,"language","Російська","title_count",4002
2015,"language","Румунська","copy_count",0
2015,"language","Румунська","title_count",0
2015,"language","Русинська","copy_count",0
2015,"language","Русинська","title_count",0
2015,"language","Сербська","copy_count",0
2015,"language","Сербська","title_count",0
2015,"language","Словацька","copy_count",0
2015,"language","Словацька","title_count",0
2015,"language","Старослов'янська (церковнослов'янська)","copy_count",0
2015,"language","Старослов'янська (церковнослов'янська)","title_count",0
2015,"language","Турецька","copy_count",0
2015,"language","Турецька","title_count",0
2015,"language","Угорська","copy_count",0
2015,"language","Угорська","title_count",0
2015,"language","Узбецька","copy_count",0
2015,"language","Узбецька","title_count",0
2015,"language","Українська","copy_count",23740
2015,"language","Українська","title_count",14117
2015,"language","Французька","copy_count",0
2015,"language","Французька","title_count",0
2015,"language","Чеська","copy_count",0
2015,"language","Чеська","title_count",0
2015,"language","Японська","copy_count",0
2015,"language","Японська","title_count",0
2015,"purpose","Інформаційні видання","copy_count",10
2015,"purpose","Інформаційні видання","title_count",20
2015,"purpose","Бібліографічні видання","copy_count",34.6
2015,"purpose","Бібліографічні видання","title_count",139
2015,"purpose","Видання для дітей та юнацтва","copy_count",4208.6
2015,"purpose","Видання для дітей та юнацтва","title_count",1506
2015,"purpose","Видання для організації дозвілля","copy_count",2620.3
2015,"purpose","Видання для організації дозвілля","title_count",370
2015,"purpose","Громадсько-політичні видання","copy_count",1307.8
2015,"purpose","Громадсько-політичні видання","title_count",76
2015,"purpose","Довідкові видання","copy_count",665.1
2015,"purpose","Довідкові видання","title_count",436
2015,"purpose","Література релігійного змісту","copy_count",1061.1
2015,"purpose","Література релігійного змісту","title_count",426
2015,"purpose","Літературно-художні видання для дорослих","copy_count",5595.1
2015,"purpose","Літературно-художні видання для дорослих","title_count",3092
2015,"purpose","Навчальні та методичні видання","copy_count",16223
2015,"purpose","Навчальні та методичні видання","title_count",6818
2015,"purpose","Науково-популярні видання для дорослих","copy_count",2491.9
2015,"purpose","Науково-популярні видання для дорослих","title_count",1363
2015,"purpose","Наукові видання","copy_count",1284.8
2015,"purpose","Наукові видання","title_count",4381
2015,"purpose","Нормативні та виробничо-практичні видання","copy_count",615.6
2015,"purpose","Нормативні та виробничо-практичні видання","title_count",556
2015,"purpose","Офіційні видання","copy_count",287.9
2015,"purpose","Офіційні видання","title_count",771
2015,"purpose","Рекламні видання","copy_count",4
2015,"purpose","Рекламні видання","title_count",4
2015,"territory","Івано-Франківська","copy_count",166.2
2015,"territory","Івано-Франківська","title_count",273
2015,"territory","Автономна Республіка Крим","copy_count",0
2015,"territory","Автономна Республіка Крим","title_count",0
2015,"territory","Волинська","copy_count",126.8
2015,"territory","Волинська","title_count",215
2015,"territory","Вінницька","copy_count",140.9
2015,"territory","Вінницька","title_count",397
2015,"territory","Дніпропетровська","copy_count",275.7
2015,"territory","Дніпропетровська","title_count",738
2015,"territory","Донецька","copy_count",737.8
2015,"territory","Донецька","title_count",297
2015,"territory","Житомирська","copy_count",90.7
2015,"territory","Житомирська","title_count",225
2015,"territory","Закарпатська","copy_count",97.8
2015,"territory","Закарпатська","title_count",197
2015,"territory","Запорізька","copy_count",208.5
2015,"territory","Запорізька","title_count",328
2015,"territory","Київ","copy_count",14410
2015,"territory","Київ","title_count",6552
2015,"territory","Київська","copy_count",229.8
2015,"territory","Київська","title_count",93
2015,"territory","Кіровоградська","copy_count",56.8
2015,"territory","Кіровоградська","title_count",174
2015,"territory","Луганська","copy_count",7.8
2015,"territory","Луганська","title_count",23
2015,"territory","Львівська","copy_count",1161.3
2015,"territory","Львівська","title_count",1389
2015,"territory","Миколаївська","copy_count",42
2015,"territory","Миколаївська","title_count",162
2015,"territory","Одеська","copy_count",261.2
2015,"territory","Одеська","title_count",804
2015,"territory","Полтавська","copy_count",63
2015,"territory","Полтавська","title_count",261
2015,"territory","Рівненська","copy_count",104.3
2015,"territory","Рівненська","title_count",213
2015,"territory","Сумська","copy_count",458.9
2015,"territory","Сумська","title_count",503
2015,"territory","Тернопільська","copy_count",1571
2015,"territory","Тернопільська","title_count",731
2015,"territory","Харківська","copy_count",15290.5
2015,"territory","Харківська","title_count",4730
2015,"territory","Херсонська","copy_count",63.6
2015,"territory","Херсонська","title_count",226
2015,"territory","Хмельницька","copy_count",293
2015,"territory","Хмельницька","title_count",449
2015,"territory","Черкаська","copy_count",147.9
2015,"territory","Черкаська","title_count",340
2015,"territory","Чернівецька","copy_count",162.9
2015,"territory","Чернівецька","title_count",367
2015,"territory","Чернігівська","copy_count",241.4
2015,"territory","Чернігівська","title_count",271
2015,"theme","Дитяча література","copy_count",4208.6
2015,"theme","Дитяча література","title_count",1506
2015,"theme","Друк у цілому. Книгознавство. Преса. Поліграфія","copy_count",77.7
2015,"theme","Друк у цілому. Книгознавство. Преса. Поліграфія","title_count",224
2015,"theme","Література з освіти і культури","copy_count",15213.7
2015,"theme","Література з освіти і культури","title_count",3758
2015,"theme","Література з фізичної культури і спорту","copy_count",106.5
2015,"theme","Література з фізичної культури і спорту","title_count",126
2015,"theme","Література з філологічних наук","copy_count",478.8
2015,"theme","Література з філологічних наук","title_count",937
2015,"theme","Література універсального змісту","copy_count",71.5
2015,"theme","Література універсального змісту","title_count",20
2015,"theme","Мистецтво. Мистецтвознавство","copy_count",395.9
2015,"theme","Мистецтво. Мистецтвознавство","title_count",298
2015,"theme","Охорона здоров'я. Медична література","copy_count",1172.2
2015,"theme","Охорона здоров'я. Медична література","title_count",762
2015,"theme","Політична і соціально-економічна література","copy_count",5485.8
2015,"theme","Політична і соціально-економічна література","title_count",5333
2015,"theme","Природничо-наукова література","copy_count",592
2015,"theme","Природничо-наукова література","title_count",1271
2015,"theme","Сільськогосподарська література","copy_count",332.7
2015,"theme","Сільськогосподарська література","title_count",398
2015,"theme","Технічна література","copy_count",2742.3
2015,"theme","Технічна література","title_count",2233
2015,"theme","Художня література. Фольклор","copy_count",5595.1
2015,"theme","Художня література. Фольклор","title_count",3092
2015,"total","all_books","copy_count",36409.8
2015,"total","all_books","title_count",19958
2016,"language","Іврит","copy_count",0
2016,"language","Іврит","title_count",0
2016,"language","Іспанська","copy_count",0
2016,"language","Іспанська","title_count",0
2016,"language","Італійська","copy_count",0
2016,"language","Італійська","title_count",0
2016,"language","Азербайджанська","copy_count",0
2016,"language","Азербайджанська","title_count",0
2016,"language","Англійська","copy_count",0
2016,"language","Англійська","title_count",0
2016,"language","Арабська","copy_count",0
2016,"language","Арабська","title_count",0
2016,"language","Болгарська","copy_count",0
2016,"language","Болгарська","title_count",0
2016,"language","Білоруська","copy_count",0
2016,"language","Білоруська","title_count",0
2016,"language","Вʼєтнамська","copy_count",0
2016,"language","Вʼєтнамська","title_count",0
2016,"language","Гагаузька","copy_count",0
2016,"language","Гагаузька","title_count",0
2016,"language","Грецька","copy_count",0
2016,"language","Грецька","title_count",0
2016,"language","Давньогрецька","copy_count",0
2016,"language","Давньогрецька","title_count",0
2016,"language","Естонська","copy_count",0
2016,"language","Естонська","title_count",0
2016,"language","Китайська","copy_count",0
2016,"language","Китайська","title_count",0
2016,"language","Кримськотатарська","copy_count",0
2016,"language","Кримськотатарська","title_count",0
2016,"language","Кількома мовами народів світу","copy_count",0
2016,"language","Кількома мовами народів світу","title_count",0
2016,"language","Латинська","copy_count",0
2016,"language","Латинська","title_count",0
2016,"language","Литовська","copy_count",0
2016,"language","Литовська","title_count",0
2016,"language","Молдавська","copy_count",0
2016,"language","Молдавська","title_count",0
2016,"language","Новогрецька","copy_count",0
2016,"language","Новогрецька","title_count",0
2016,"language","Німецька","copy_count",0
2016,"language","Німецька","title_count",0
2016,"language","Польська","copy_count",0
2016,"language","Польська","title_count",0
2016,"language","Португальська","copy_count",0
2016,"language","Португальська","title_count",0
2016,"language","Ромська","copy_count",0
2016,"language","Ромська","title_count",0
2016,"language","Російська","copy_count",12164.8
2016,"language","Російська","title_count",3964
2016,"language","Румунська","copy_count",0
2016,"language","Румунська","title_count",0
2016,"language","Русинська","copy_count",0
2016,"language","Русинська","title_count",0
2016,"language","Сербська","copy_count",0
2016,"language","Сербська","title_count",0
2016,"language","Словацька","copy_count",0
2016,"language","Словацька","title_count",0
2016,"language","Старослов'янська (церковнослов'янська)","copy_count",0
2016,"language","Старослов'янська (церковнослов'янська)","title_count",0
2016,"language","Турецька","copy_count",0
2016,"language","Турецька","title_count",0
2016,"language","Угорська","copy_count",0
2016,"language","Угорська","title_count",0
2016,"language","Узбецька","copy_count",0
2016,"language","Узбецька","title_count",0
2016,"language","Українська","copy_count",34004
2016,"language","Українська","title_count",14900
2016,"language","Французька","copy_count",0
2016,"language","Французька","title_count",0
2016,"language","Чеська","copy_count",0
2016,"language","Чеська","title_count",0
2016,"language","Японська","copy_count",0
2016,"language","Японська","title_count",0
2016,"purpose","Інформаційні видання","copy_count",156.3
2016,"purpose","Інформаційні видання","title_count",21
2016,"purpose","Бібліографічні видання","copy_count",30.1
2016,"purpose","Бібліографічні видання","title_count",134
2016,"purpose","Видання для дітей та юнацтва","copy_count",3837.7
2016,"purpose","Видання для дітей та юнацтва","title_count",1626
2016,"purpose","Видання для організації дозвілля","copy_count",2735.6
2016,"purpose","Видання для організації дозвілля","title_count",333
2016,"purpose","Громадсько-політичні видання","copy_count",565.2
2016,"purpose","Громадсько-політичні видання","title_count",54
2016,"purpose","Довідкові видання","copy_count",624.3
2016,"purpose","Довідкові видання","title_count",370
2016,"purpose","Література релігійного змісту","copy_count",1002.3
2016,"purpose","Література релігійного змісту","title_count",355
2016,"purpose","Літературно-художні видання для дорослих","copy_count",8131.5
2016,"purpose","Літературно-художні видання для дорослих","title_count",3805
2016,"purpose","Навчальні та методичні видання","copy_count",27146.1
2016,"purpose","Навчальні та методичні видання","title_count",7098
2016,"purpose","Науково-популярні видання для дорослих","copy_count",2557
2016,"purpose","Науково-популярні видання для дорослих","title_count",1250
2016,"purpose","Наукові видання","copy_count",1297.3
2016,"purpose","Наукові видання","title_count",4494
2016,"purpose","Нормативні та виробничо-практичні видання","copy_count",669.3
2016,"purpose","Нормативні та виробничо-практичні видання","title_count",707
2016,"purpose","Офіційні видання","copy_count",225.4
2016,"purpose","Офіційні видання","title_count",1083
2016,"purpose","Рекламні видання","copy_count",0
2016,"purpose","Рекламні видання","title_count",0
2016,"territory","Івано-Франківська","copy_count",96.7
2016,"territory","Івано-Франківська","title_count",221
2016,"territory","Автономна Республіка Крим","copy_count",0
2016,"territory","Автономна Республіка Крим","title_count",0
2016,"territory","Волинська","copy_count",129.6
2016,"territory","Волинська","title_count",239
2016,"territory","Вінницька","copy_count",187.7
2016,"territory","Вінницька","title_count",448
2016,"territory","Дніпропетровська","copy_count",211
2016,"territory","Дніпропетровська","title_count",654
2016,"territory","Донецька","copy_count",480.8
2016,"territory","Донецька","title_count",316
2016,"territory","Житомирська","copy_count",88.5
2016,"territory","Житомирська","title_count",110
2016,"territory","Закарпатська","copy_count",86.2
2016,"territory","Закарпатська","title_count",230
2016,"territory","Запорізька","copy_count",108.9
2016,"territory","Запорізька","title_count",333
2016,"territory","Київ","copy_count",19317
2016,"territory","Київ","title_count",7082
2016,"territory","Київська","copy_count",83.6
2016,"territory","Київська","title_count",110
2016,"territory","Кіровоградська","copy_count",57.7
2016,"territory","Кіровоградська","title_count",147
2016,"territory","Луганська","copy_count",20.1
2016,"territory","Луганська","title_count",54
2016,"territory","Львівська","copy_count",1493.3
2016,"territory","Львівська","title_count",1509
2016,"territory","Миколаївська","copy_count",34.6
2016,"territory","Миколаївська","title_count",134
2016,"territory","Одеська","copy_count",224.2
2016,"territory","Одеська","title_count",771
2016,"territory","Полтавська","copy_count",75
2016,"territory","Полтавська","title_count",281
2016,"territory","Рівненська","copy_count",81.9
2016,"territory","Рівненська","title_count",262
2016,"territory","Сумська","copy_count",457
2016,"territory","Сумська","title_count",494
2016,"territory","Тернопільська","copy_count",1979.1
2016,"territory","Тернопільська","title_count",844
2016,"territory","Харківська","copy_count",22420.4
2016,"territory","Харківська","title_count",5262
2016,"territory","Херсонська","copy_count",56.8
2016,"territory","Херсонська","title_count",245
2016,"territory","Хмельницька","copy_count",480.4
2016,"territory","Хмельницька","title_count",443
2016,"territory","Черкаська","copy_count",170.7
2016,"territory","Черкаська","title_count",419
2016,"territory","Чернівецька","copy_count",279.9
2016,"territory","Чернівецька","title_count",384
2016,"territory","Чернігівська","copy_count",357
2016,"territory","Чернігівська","title_count",338
2016,"theme","Дитяча література","copy_count",3837.7
2016,"theme","Дитяча література","title_count",1626
2016,"theme","Друк у цілому. Книгознавство. Преса. Поліграфія","copy_count",186.3
2016,"theme","Друк у цілому. Книгознавство. Преса. Поліграфія","title_count",233
2016,"theme","Література з освіти і культури","copy_count",26550.3
2016,"theme","Література з освіти і культури","title_count",4907
2016,"theme","Література з фізичної культури і спорту","copy_count",79.8
2016,"theme","Література з фізичної культури і спорту","title_count",127
2016,"theme","Література з філологічних наук","copy_count",414.5
2016,"theme","Література з філологічних наук","title_count",744
2016,"theme","Література універсального змісту","copy_count",80.7
2016,"theme","Література універсального змісту","title_count",18
2016,"theme","Мистецтво. Мистецтвознавство","copy_count",683.4
2016,"theme","Мистецтво. Мистецтвознавство","title_count",307
2016,"theme","Охорона здоров'я. Медична література","copy_count",883.1
2016,"theme","Охорона здоров'я. Медична література","title_count",627
2016,"theme","Політична і соціально-економічна література","copy_count",4491.6
2016,"theme","Політична і соціально-економічна література","title_count",4884
2016,"theme","Природничо-наукова література","copy_count",682
2016,"theme","Природничо-наукова література","title_count",1131
2016,"theme","Сільськогосподарська література","copy_count",1943.1
2016,"theme","Сільськогосподарська література","title_count",628
2016,"theme","Технічна література","copy_count",1014.1
2016,"theme","Технічна література","title_count",2293
2016,"theme","Художня література. Фольклор","copy_count",8131.5
2016,"theme","Художня література. Фольклор","title_count",3805
2016,"total","all_books","copy_count",48978.1
2016,"total","all_books","title_count",21330
2017,"language","Іврит","copy_count",0
2017,"language","Іврит","title_count",0
2017,"language","Іспанська","copy_count",0
2017,"language","Іспанська","title_count",0
2017,"language","Італійська","copy_count",0
2017,"language","Італійська","title_count",0
2017,"language","Азербайджанська","copy_count",0
2017,"language","Азербайджанська","title_count",0
2017,"language","Англійська","copy_count",0
2017,"language","Англійська","title_count",0
2017,"language","Арабська","copy_count",0
2017,"language","Арабська","title_count",0
2017,"language","Болгарська","copy_count",0
2017,"language","Болгарська","title_count",0
2017,"language","Білоруська","copy_count",0
2017,"language","Білоруська","title_count",0
2017,"language","Вʼєтнамська","copy_count",0
2017,"language","Вʼєтнамська","title_count",0
2017,"language","Гагаузька","copy_count",0
2017,"language","Гагаузька","title_count",0
2017,"language","Грецька","copy_count",0
2017,"language","Грецька","title_count",0
2017,"language","Давньогрецька","copy_count",0
2017,"language","Давньогрецька","title_count",0
2017,"language","Естонська","copy_count",0
2017,"language","Естонська","title_count",0
2017,"language","Китайська","copy_count",0
2017,"language","Китайська","title_count",0
2017,"language","Кримськотатарська","copy_count",0
2017,"language","Кримськотатарська","title_count",0
2017,"language","Кількома мовами народів світу","copy_count",0
2017,"language","Кількома мовами народів світу","title_count",0
2017,"language","Латинська","copy_count",0
2017,"language","Латинська","title_count",0
2017,"language","Литовська","copy_count",0
2017,"language","Литовська","title_count",0
2017,"language","Молдавська","copy_count",0
2017,"language","Молдавська","title_count",0
2017,"language","Новогрецька","copy_count",0
2017,"language","Новогрецька","title_count",0
2017,"language","Німецька","copy_count",0
2017,"language","Німецька","title_count",0
2017,"language","Польська","copy_count",0
2017,"language","Польська","title_count",0
2017,"language","Португальська","copy_count",0
2017,"language","Португальська","title_count",0
2017,"language","Ромська","copy_count",0
2017,"language","Ромська","title_count",0
2017,"language","Російська","copy_count",9439
2017,"language","Російська","title_count",3886
2017,"language","Румунська","copy_count",0
2017,"language","Румунська","title_count",0
2017,"language","Русинська","copy_count",0
2017,"language","Русинська","title_count",0
2017,"language","Сербська","copy_count",0
2017,"language","Сербська","title_count",0
2017,"language","Словацька","copy_count",0
2017,"language","Словацька","title_count",0
2017,"language","Старослов'янська (церковнослов'янська)","copy_count",0
2017,"language","Старослов'янська (церковнослов'янська)","title_count",0
2017,"language","Турецька","copy_count",0
2017,"language","Турецька","title_count",0
2017,"language","Угорська","copy_count",0
2017,"language","Угорська","title_count",0
2017,"language","Узбецька","copy_count",0
2017,"language","Узбецька","title_count",0
2017,"language","Українська","copy_count",32859.7
2017,"language","Українська","title_count",15789
2017,"language","Французька","copy_count",0
2017,"language","Французька","title_count",0
2017,"language","Чеська","copy_count",0
2017,"language","Чеська","title_count",0
2017,"language","Японська","copy_count",0
2017,"language","Японська","title_count",0
2017,"purpose","Інформаційні видання","copy_count",18.9
2017,"purpose","Інформаційні видання","title_count",12
2017,"purpose","Бібліографічні видання","copy_count",29.8
2017,"purpose","Бібліографічні видання","title_count",161
2017,"purpose","Видання для дітей та юнацтва","copy_count",5249.7
2017,"purpose","Видання для дітей та юнацтва","title_count",1839
2017,"purpose","Видання для організації дозвілля","copy_count",1909.2
2017,"purpose","Видання для організації дозвілля","title_count",333
2017,"purpose","Громадсько-політичні видання","copy_count",125.9
2017,"purpose","Громадсько-політичні видання","title_count",115
2017,"purpose","Довідкові видання","copy_count",593.1
2017,"purpose","Довідкові видання","title_count",377
2017,"purpose","Література релігійного змісту","copy_count",1081.3
2017,"purpose","Література релігійного змісту","title_count",466
2017,"purpose","Літературно-художні видання для дорослих","copy_count",7021
2017,"purpose","Літературно-художні видання для дорослих","title_count",4327
2017,"purpose","Навчальні та методичні видання","copy_count",24398.2
2017,"purpose","Навчальні та методичні видання","title_count",7107
2017,"purpose","Науково-популярні видання для дорослих","copy_count",2501.2
2017,"purpose","Науково-популярні видання для дорослих","title_count",1600
2017,"purpose","Наукові видання","copy_count",1271.3
2017,"purpose","Наукові видання","title_count",4484
2017,"purpose","Нормативні та виробничо-практичні видання","copy_count",674.2
2017,"purpose","Нормативні та виробничо-практичні видання","title_count",565
2017,"purpose","Офіційні видання","copy_count",253.1
2017,"purpose","Офіційні видання","title_count",660
2017,"purpose","Рекламні видання","copy_count",0.3
2017,"purpose","Рекламні видання","title_count",1
2017,"territory","Івано-Франківська","copy_count",170.5
2017,"territory","Івано-Франківська","title_count",259
2017,"territory","Автономна Республіка Крим","copy_count",0
2017,"territory","Автономна Республіка Крим","title_count",0
2017,"territory","Волинська","copy_count",376.1
2017,"territory","Волинська","title_count",207
2017,"territory","Вінницька","copy_count",182.9
2017,"territory","Вінницька","title_count",644
2017,"territory","Дніпропетровська","copy_count",234
2017,"territory","Дніпропетровська","title_count",686
2017,"territory","Донецька","copy_count",270.6
2017,"territory","Донецька","title_count",169
2017,"territory","Житомирська","copy_count",68.5
2017,"territory","Житомирська","title_count",192
2017,"territory","Закарпатська","copy_count",73.6
2017,"territory","Закарпатська","title_count",241
2017,"territory","Запорізька","copy_count",127.4
2017,"territory","Запорізька","title_count",443
2017,"territory","Київ","copy_count",18844.1
2017,"territory","Київ","title_count",7551
2017,"territory","Київська","copy_count",146.9
2017,"territory","Київська","title_count",165
2017,"territory","Кіровоградська","copy_count",46
2017,"territory","Кіровоградська","title_count",128
2017,"territory","Луганська","copy_count",12.4
2017,"territory","Луганська","title_count",46
2017,"territory","Львівська","copy_count",1960
2017,"territory","Львівська","title_count",1580
2017,"territory","Миколаївська","copy_count",54.4
2017,"territory","Миколаївська","title_count",218
2017,"territory","Одеська","copy_count",198.4
2017,"territory","Одеська","title_count",723
2017,"territory","Полтавська","copy_count",97.8
2017,"territory","Полтавська","title_count",382
2017,"territory","Рівненська","copy_count",134
2017,"territory","Рівненська","title_count",254
2017,"territory","Сумська","copy_count",519.4
2017,"territory","Сумська","title_count",484
2017,"territory","Тернопільська","copy_count",2653.5
2017,"territory","Тернопільська","title_count",1005
2017,"territory","Харківська","copy_count",18028.5
2017,"territory","Харківська","title_count",5046
2017,"territory","Херсонська","copy_count",63.9
2017,"territory","Херсонська","title_count",247
2017,"territory","Хмельницька","copy_count",374.9
2017,"territory","Хмельницька","title_count",475
2017,"territory","Черкаська","copy_count",135
2017,"territory","Черкаська","title_count",306
2017,"territory","Чернівецька","copy_count",216.5
2017,"territory","Чернівецька","title_count",324
2017,"territory","Чернігівська","copy_count",137.9
2017,"territory","Чернігівська","title_count",272
2017,"theme","Дитяча література","copy_count",5249.7
2017,"theme","Дитяча література","title_count",1839
2017,"theme","Друк у цілому. Книгознавство. Преса. Поліграфія","copy_count",71
2017,"theme","Друк у цілому. Книгознавство. Преса. Поліграфія","title_count",262
2017,"theme","Література з освіти і культури","copy_count",23665.7
2017,"theme","Література з освіти і культури","title_count",4630
2017,"theme","Література з фізичної культури і спорту","copy_count",49
2017,"theme","Література з фізичної культури і спорту","title_count",94
2017,"theme","Література з філологічних наук","copy_count",434.6
2017,"theme","Література з філологічних наук","title_count",849
2017,"theme","Література універсального змісту","copy_count",96.2
2017,"theme","Література універсального змісту","title_count",18
2017,"theme","Мистецтво. Мистецтвознавство","copy_count",320.4
2017,"theme","Мистецтво. Мистецтвознавство","title_count",294
2017,"theme","Охорона здоров'я. Медична література","copy_count",1011.1
2017,"theme","Охорона здоров'я. Медична література","title_count",893
2017,"theme","Політична і соціально-економічна література","copy_count",4278
2017,"theme","Політична і соціально-економічна література","title_count",5199
2017,"theme","Природничо-наукова література","copy_count",577.3
2017,"theme","Природничо-наукова література","title_count",1192
2017,"theme","Сільськогосподарська література","copy_count",1704.2
2017,"theme","Сільськогосподарська література","title_count",606
2017,"theme","Технічна література","copy_count",649
2017,"theme","Технічна література","title_count",1844
2017,"theme","Художня література. Фольклор","copy_count",7021
2017,"theme","Художня література. Фольклор","title_count",4327
2017,"total","all_books","copy_count",45127.2
2017,"total","all_books","title_count",22047
2018,"language","Іврит","copy_count",0.6
2018,"language","Іврит","title_count",2
2018,"language","Іспанська","copy_count",10.1
2018,"language","Іспанська","title_count",12
2018,"language","Італійська","copy_count",1
2018,"language","Італійська","title_count",1
2018,"language","Азербайджанська","copy_count",0
2018,"language","Азербайджанська","title_count",0
